issn;journal_title;oa_model;apc;year
0167-6423;Science of Computer Programming;Hybrid;3000;2010
0037-0738;Sedimentary Geology;Hybrid;3000;2010
1045-4527;Seminars in Arthroplasty;Hybrid;3000;2010
1092-4450;Seminars in Breast Disease;Hybrid;3000;2010
1044-579X;Seminars in Cancer Biology;Hybrid;3000;2010
1084-9521;Seminars in Cell and Developmental Biology;Hybrid;3000;2010
1043-1489;Seminars in Colon and Rectal Surgery;Hybrid;3000;2010
0740-2570;Seminars in Diagnostic Pathology;Hybrid;3000;2010
1744-165X;Seminars in Fetal and Neonatal Medicine;Hybrid;3000;2010
0037-1963;Seminars in Hematology;Hybrid;3000;2010
1044-5323;Seminars in Immunology;Hybrid;3000;2010
0270-9295;Seminars in Nephrology;Hybrid;3000;2010
0001-2998;Seminars in Nuclear Medicine;Hybrid;3000;2010
0093-7754;Seminars in Oncology;Hybrid;3000;2010
1073-8746;Seminars in Orthodontics;Hybrid;3000;2010
1071-9091;Seminars in Pediatric Neurology;Hybrid;3000;2010
1055-8586;Seminars in Pediatric Surgery;Hybrid;3000;2010
0146-0005;Seminars in Perinatology;Hybrid;3000;2010
1053-4296;Seminars in Radiation Oncology;Hybrid;3000;2010
1053-4296;Seminars in Roentgeneology;Hybrid;3000;2010
1040-7383;Seminars in Spine Surgery;Hybrid;3000;2010
0887-2171;Seminars in Ultrasound, Ct and Mri;Hybrid;3000;2010
1087-0792;Sleep Medicine Reviews;Hybrid;3000;2010
1873-5061;Stem Cell Research;Hybrid;3000;2010
0039-128X;Steroids;Hybrid;3000;2010
0257-8972;Surface and Coatings Technology;Hybrid;3000;2010
0039-6028;Surface Science;Hybrid;3000;2010
0167-5729;Surface Science Reports;Hybrid;3000;2010
0960-7404;Surgical Oncology;Hybrid;3000;2010
1096-2883;Techniques in Gastrointestinal Endoscopy;Hybrid;3000;2010
1084-208X;Techniques in Regional Anesthesia and Pain Management;Hybrid;3000;2010
0955-2863;The Journal of Nutritional Biochemistry;Hybrid;3000;2010
0164-1212;The Journal of Systems and Software;Hybrid;3000;2010
1090-0233;The Veterinary Journal;Hybrid;3000;2010
0304-3975;Theoretical Computer Science;Hybrid;3000;2010
0040-5809;Theoretical Population Biology;Hybrid;3000;2010
0093-691X;Theriogenology;Hybrid;3000;2010
0040-6090;Thin Solid Films;Hybrid;3000;2010
0040-8166;Tissue and Cell;Hybrid;3000;2010
1938-9736;Topics in Companion Animal Medicine;Hybrid;3000;2010
0300-483X;Toxicology;Hybrid;3000;2010
0041-008X;Toxicology and Applied Pharmacology;Hybrid;3000;2010
0887-2333;Toxicology in Vitro;Hybrid;3000;2010
0378-4274;Toxicology Letters;Hybrid;3000;2010
0041-0101;Toxicon;Hybrid;3000;2010
1473-0502;Transfusion and Apheresis Science;Hybrid;3000;2010
0887-7963;Transfusion Medicine Reviews;Hybrid;3000;2010
0966-3274;Transplant Immunology;Hybrid;3000;2010
0041-1345;Transplantation Proceedings;Hybrid;3000;2010
0955-470X;Transplantation Reviews;Hybrid;3000;2010
1050-1738;Trends in Cardiovascular Medicine;Hybrid;3000;2010
0924-2244;Trends in Food Science and Technology;Hybrid;3000;2010
1472-9792;Tuberculosis;Hybrid;3000;2010
0304-3991;Ultramicroscopy;Hybrid;3000;2010
0041-624X;Ultrasonics;Hybrid;3000;2010
1350-4177;Ultrasonics - Sonochemistry;Hybrid;3000;2010
1872-115x;Update On Cancer Therapeutics;Hybrid;3000;2010
0264-410X;Vaccine;Hybrid;3000;2010
0042-207X;Vacuum;Hybrid;3000;2010
1537-1891;Vascular Pharmacology;Hybrid;3000;2010
0165-2427;Veterinary Immunology and Immunopathology;Hybrid;3000;2010
0378-1135;Veterinary Microbiology;Hybrid;3000;2010
0304-4017;Veterinary Parasitology;Hybrid;3000;2010
0042-6822;Virology;Hybrid;3000;2010
0168-1702;Virus Research;Hybrid;3000;2010
0042-6989;Vision Research;Hybrid;3000;2010
0165-2125;Wave Motion;Hybrid;3000;2010
1570-8268;Web Semantics: Science, Services and Agents on the World Wide Web;Hybrid;3000;2010
0001-4575;Accident Analysis and Prevention;Hybrid;3000;2011
0001-6918;Acta Psychologica;Hybrid;3000;2011
0306-4603;Addictive Behaviors;Hybrid;3000;2011
1434-8411;AEUE ? International Journal of Electronics and Communications;Hybrid;3000;2011
0168-1923;Agricultural and Forest Meteorology;Hybrid;3000;2011
0272-6386;American Journal of Kidney Diseases;Hybrid;3000;2011
0002-9378;American Journal of Obstetrics and Gynecology;Hybrid;3000;2011
0749-3797;American Journal of Preventive Medicine;Hybrid;3000;2011
0003-2697;Analytical Biochemistry;Hybrid;3000;2011
1047-2797;Annals of Epidemiology;Hybrid;3000;2011
0166-3542;Antiviral Research;Hybrid;3000;2011
0883-2927;Applied Geochemistry;Hybrid;3000;2011
0003-9861;Archives of Biochemistry and Biophysics;Hybrid;3000;2011
0021-9150;Atherosclerosis;Hybrid;3000;2011
1352-2310;Atmospheric Environment;Hybrid;3000;2011
0169-8095;Atmospheric Research;Hybrid;3000;2011
0005-2728;BBA ? Bioenergetics;Hybrid;3000;2011
0005-2736;BBA ? Biomembranes;Hybrid;3000;2011
1874-9399;BBA ? Gene Regulatory Mechanisms;Hybrid;3000;2011
0304-4165;BBA ? General Subjects;Hybrid;3000;2011
0925-4439;BBA ? Molecular Basis of Disease;Hybrid;3000;2011
0167-4889;BBA ? Molecular Cell Research;Hybrid;3000;2011
1570-9639;BBA ? Proteins and Proteomics;Hybrid;3000;2011
0304-419X;BBA ? Reviews on Cancer;Hybrid;3000;2011
0005-7967;Behaviour Research and Therapy;Hybrid;3000;2011
0166-4328;Behavioural Brain Research;Hybrid;3000;2011
1521-6918;Best Practice and Research Clinical Gastroenterology;Hybrid;3000;2011
1521-6934;Best Practice and Research Clinical Obstetrics and Gynaecology;Hybrid;3000;2011
0006-291X;Biochemical and Biophysical Research Communications;Hybrid;3000;2011
0006-2952;Biochemical Pharmacology;Hybrid;3000;2011
0300-9084;Biochimie;Hybrid;3000;2011
0006-3223;Biological Psychiatry;Hybrid;3000;2011
0301-0511;Biological Psychology;Hybrid;3000;2011
0142-9612;Biomaterials;Hybrid;3000;2011
0968-0896;Bioorganic and Medicinal Chemistry;Hybrid;3000;2011
0960-894X;Bioorganic and Medicinal Chemistry Letters;Hybrid;3000;2011
0006-3495;Biophysical Journal;Hybrid;3000;2011
0956-5663;Biosensors and Bioelectronics;Hybrid;3000;2011
0303-2647;BioSystems;Hybrid;3000;2011
1079-9796;Blood Cells, Molecules and Diseases;Hybrid;3000;2011
8756-3282;Bone;Hybrid;3000;2011
0889-1591;Brain Behavior and Immunity;Hybrid;3000;2011
0006-8993;Brain Research;Hybrid;3000;2011
0361-9230;Brain Research Bulletin;Hybrid;3000;2011
0165-0173;Brain Research Reviews;Hybrid;3000;2011
1535-6108;Cancer Cell;Hybrid;3000;2011
0008-6215;Carbohydrate Research;Hybrid;3000;2011
1054-8807;Cardiovascular Pathology;Hybrid;3000;2011
0092-8674;Cell;Hybrid;3000;2011
0143-4160;Cell Calcium;Hybrid;3000;2011
1931-3128;Cell Host and Microbe;Hybrid;3000;2011
1550-4131;Cell Metabolism;Hybrid;3000;2011
1934-5909;Cell Stem Cell;Hybrid;3000;2011
0898-6568;Cellular Signalling;Hybrid;3000;2011
0009-2541;Chemical Geology;Hybrid;3000;2011
1074-5521;Chemistry and Biology;Hybrid;3000;2011
0009-3084;Chemistry and Physics of Lipids;Hybrid;3000;2011
1521-6616;Clinical Immunology;Hybrid;3000;2011
1388-2457;Clinical Neurophysiology;Hybrid;3000;2011
0272-7358;Clinical Psychology Review;Hybrid;3000;2011
0149-2918;Clinical Therapeutics;Hybrid;3000;2011
0010-0277;Cognition;Hybrid;3000;2011
1476-9271;Computational Biology and Chemistry;Hybrid;3000;2011
0010-4655;Computer Physics Communications;Hybrid;3000;2011
0305-0548;Computers and Operations Research;Hybrid;3000;2011
1053-8100;Consciousness and Cognition;Hybrid;3000;2011
1551-7144;Contemporary Clinical Trials;Hybrid;3000;2011
0010-9452;Cortex;Hybrid;3000;2011
0960-9822;Current Biology;Hybrid;3000;2011
0958-1669;Current Opinion in Biotechnology;Hybrid;3000;2011
0955-0674;Current Opinion in Cell Biology;Hybrid;3000;2011
1367-5931;Current Opinion in Chemical Biology;Hybrid;3000;2011
0959-4388;Current Opinion in Neurobiology;Hybrid;3000;2011
0959-440X;Current Opinion in Structural Biology;Hybrid;3000;2011
1359-6101;Cytokine and Growth Factor Reviews;Hybrid;3000;2011
0011-9164;Desalination;Hybrid;3000;2011
0145-305X;Developmental and Comparative Immunology;Hybrid;3000;2011
0012-1606;Developmental Biology;Hybrid;3000;2011
1534-5807;Developmental Cell;Hybrid;3000;2011
0732-8893;Diagnostic Microbiology and Infectious Disease;Hybrid;3000;2011
0301-4681;Differentiation;Hybrid;3000;2011
1568-7864;DNA Repair;Hybrid;3000;2011
0376-8716;Drug and Alcohol Dependence;Hybrid;3000;2011
0360-5442;Energy;Hybrid;3000;2011
0301-4215;Energy Policy;Hybrid;3000;2011
0141-0229;Enzyme and Microbial Technology;Hybrid;3000;2011
1755-4365;Epidemics;Hybrid;3000;2011
1525-5050;Epilepsy and Behavior;Hybrid;3000;2011
0920-1211;Epilepsy Research;Hybrid;3000;2011
1010-7940;European Journal of Cardio?Thoracic Surgery;Hybrid;3000;2011
0171-9335;European Journal of Cell Biology;Hybrid;3000;2011
0223-5234;European Journal of Medicinal Chemistry;Hybrid;3000;2011
1462-3889;European Journal of Oncology Nursing;Hybrid;3000;2011
1532-2149;European Journal of Pain;Hybrid;3000;2011
0014-2999;European Journal of Pharmacology;Hybrid;3000;2011
0932-4739;European Journal of Protistology;Hybrid;3000;2011
0720-048X;European Journal of Radiology;Hybrid;3000;2011
1164-5563;European Journal of Soil Biology;Hybrid;3000;2011
0924-977X;European Neuropsychopharmacology;Hybrid;3000;2011
0924-9338;European Psychiatry;Hybrid;3000;2011
0302-2838;European Urology;Hybrid;3000;2011
0014-4827;Experimental Cell Research;Hybrid;3000;2011
0014-4835;Experimental Eye Research;Hybrid;3000;2011
0531-5565;Experimental Gerontology;Hybrid;3000;2011
0301-472X;Experimental Hematology;Hybrid;3000;2011
0014-4886;Experimental Neurology;Hybrid;3000;2011
0014-4894;Experimental Parasitology;Hybrid;3000;2011
0014-5793;FEBS Letters;Hybrid;3000;2011
0278-6915;Food and Chemical Toxicology;Hybrid;3000;2011
0308-8146;Food Chemistry;Hybrid;3000;2011
0950-3293;Food Quality and Preference;Hybrid;3000;2011
0891-5849;Free Radical Biology and Medicine;Hybrid;3000;2011
0091-3022;Frontiers in Neuroendocrinology;Hybrid;3000;2011
1087-1845;Fungal Genetics and Biology;Hybrid;3000;2011
0966-6362;Gait and Posture;Hybrid;3000;2011
0016-5085;Gastroenterology;Hybrid;3000;2011
0378-1119;Gene;Hybrid;3000;2011
1567-133X;Gene Expression Patterns;Hybrid;3000;2011
0169-555X;Geomorphology;Hybrid;3000;2011
1353-8292;Health and Place;Hybrid;3000;2011
0378-5955;Hearing Research;Hybrid;3000;2011
1547-5271;Heart Rhythm;Hybrid;3000;2011
0018-506X;Hormones and Behavior;Hybrid;3000;2011
1074-7613;Immunity;Hybrid;3000;2011
0171-2985;Immunobiology;Hybrid;3000;2011
0165-2478;Immunology Letters;Hybrid;3000;2011
1567-1348;Infection, Genetics and Evolution;Hybrid;3000;2011
0020-1383;Injury;Hybrid;3000;2011
0020-1693;Inorganica Chimica Acta;Hybrid;3000;2011
1567-5769;International Immunopharmacology;Hybrid;3000;2011
0020-7519;International Journal for Parasitology;Hybrid;3000;2011
0924-8579;International Journal of Antimicrobial Agents;Hybrid;3000;2011
1357-2725;International Journal of Biochemistry and Cell Biology;Hybrid;3000;2011
0167-5273;International Journal of Cardiology;Hybrid;3000;2011
0166-5162;International Journal of Coal Geology;Hybrid;3000;2011
0955-3959;International Journal of Drug Policy;Hybrid;3000;2011
0890-6955;International Journal of Machine Tools and Manufacture;Hybrid;3000;2011
1386-5056;International Journal of Medical Informatics;Hybrid;3000;2011
0020-7462;International Journal of Non?Linear Mechanics;Hybrid;3000;2011
0020-7489;International Journal of Nursing Studies;Hybrid;3000;2011
0165-5876;International Journal of Pediatric Otorhinolaryngology;Hybrid;3000;2011
0167-8760;International Journal of Psychophysiology;Hybrid;3000;2011
2210-2612;International Journal of Surgery Case Reports;Open Access;392.50;2011
0140-1971;Journal of Adolescence;Hybrid;3000;2011
1054-139X;Journal of Adolescent Health;Hybrid;3000;2011
0165-0327;Journal of Affective Disorders;Hybrid;3000;2011
0887-6185;Journal of Anxiety Disorders;Hybrid;3000;2011
0926-9851;Journal of Applied Geophysics;Hybrid;3000;2011
0896-8411;Journal of Autoimmunity;Hybrid;3000;2011
0005-7916;Journal of Behavior Therapy and Experimental Psychiatry;Hybrid;3000;2011
0021-9290;Journal of Biomechanics;Hybrid;3000;2011
0168-1656;Journal of Biotechnology;Hybrid;3000;2011
0021-9517;Journal of Catalysis;Hybrid;3000;2011
0733-5210;Journal of Cereal Science;Hybrid;3000;2011
0891-0618;Journal of Chemical Neuroanatomy;Hybrid;3000;2011
0021-9673;Journal of Chromatography A;Hybrid;3000;2011
1570-0232;Journal of Chromatography B;Hybrid;3000;2011
0895-4356;Journal of Clinical Epidemiology;Hybrid;3000;2011
0168-3659;Journal of Controlled Release;Hybrid;3000;2011
1569-1993;Journal of Cystic Fibrosis;Hybrid;3000;2011
0300-5712;Journal of Dentistry;Hybrid;3000;2011
0022-0981;Journal of Experimental Marine Biology and Ecology;Hybrid;3000;2011
0167-6296;Journal of Health Economics;Hybrid;3000;2011
0168-8278;Journal of Hepatology;Hybrid;3000;2011
0195-6701;Journal of Hospital Infection;Hybrid;3000;2011
0022-1759;Journal of Immunological Methods;Hybrid;3000;2011
1090-7807;Journal of Magnetic Resonance;Hybrid;3000;2011
0376-7388;Journal of Membrane Science;Hybrid;3000;2011
0167-7012;Journal of Microbiological Methods;Hybrid;3000;2011
0022-2828;Journal of Molecular and Cellular Cardiology;Hybrid;3000;2011
0022-2836;Journal of Molecular Biology;Hybrid;3000;2011
1093-3263;Journal of Molecular Graphics and Modelling;Hybrid;3000;2011
0165-0270;Journal of Neuroscience Methods;Hybrid;3000;2011
1874-3919;Journal of Proteomics;Hybrid;3000;2011
0022-3956;Journal of Psychiatric Research;Hybrid;3000;2011
0022-3999;Journal of Psychosomatic Research;Hybrid;3000;2011
0165-0378;Journal of Reproductive Immunology;Hybrid;3000;2011
0960-0760;Journal of Steroid Biochemistry and Molecular Biology;Hybrid;3000;2011
1047-8477;Journal of Structural Biology;Hybrid;3000;2011
0191-8141;Journal of Structural Geology;Hybrid;3000;2011
0890-8567;Journal of the American Academy of Child and Adolescent Psychiatry;Hybrid;3000;2011
0735-1097;Journal of the American College of Cardiology;Hybrid;3000;2011
0022-5193;Journal of Theoretical Biology;Hybrid;3000;2011
0166-0934;Journal of Virological Methods;Hybrid;3000;2011
0892-1997;Journal of Voice;Hybrid;3000;2011
1041-6080;Learning and Individual Differences;Hybrid;3000;2011
0145-2126;Leukemia Research;Hybrid;3000;2011
0075-9511;Limnologica;Hybrid;3000;2011
0024-3841;Lingua;Hybrid;3000;2011
0024-4937;LITHOS;Hybrid;3000;2011
0730-725X;Magnetic Resonance Imaging;Hybrid;3000;2011
1616-5047;Mammalian Biology;Hybrid;3000;2011
1356-689X;Manual Therapy;Hybrid;3000;2011
0945-053X;Matrix Biology;Hybrid;3000;2011
0378-5122;Maturitas;Hybrid;3000;2011
0047-6374;Mechanisms of Ageing and Development;Hybrid;3000;2011
0925-4773;Mechanisms of Development;Hybrid;3000;2011
0306-9877;Medical Hypotheses;Hybrid;3000;2011
0026-0495;Metabolism;Hybrid;3000;2011
1046-2023;Methods;Hybrid;3000;2011
1286-4579;Microbes and Infection;Hybrid;3000;2011
0882-4010;Microbial Pathogenesis;Hybrid;3000;2011
1567-7249;Mitochondrion;Hybrid;3000;2011
0166-6851;Molecular and Biochemical Parasitology;Hybrid;3000;2011
0303-7207;Molecular and Cellular Endocrinology;Hybrid;3000;2011
1044-7431;Molecular and Cellular Neuroscience;Hybrid;3000;2011
0098-2997;Molecular Aspects of Medicine;Hybrid;3000;2011
1097-2765;Molecular Cell;Hybrid;3000;2011
1096-7192;Molecular Genetics and Metabolism;Hybrid;3000;2011
0161-5890;Molecular Immunology;Hybrid;3000;2011
1574-7891;Molecular Oncology;Hybrid;3000;2011
1055-7903;Molecular Phylogenetics and Evolution;Hybrid;3000;2011
0027-5107;Mutation Research ? Fundamental and Molecular Mechanisms of Mutagenesis;Hybrid;3000;2011
1383-5718;Mutation Research ? Genetic Toxicology and Environmental Mutagenesis;Hybrid;3000;2011
0893-6080;Neural Networks;Hybrid;3000;2011
0197-4580;Neurobiology of Aging;Hybrid;3000;2011
0969-9961;Neurobiology of Disease;Hybrid;3000;2011
1074-7427;Neurobiology of Learning and Memory;Hybrid;3000;2011
1053-8119;NeuroImage;Hybrid;3000;2011
0896-6273;Neuron;Hybrid;3000;2011
0028-3908;Neuropharmacology;Hybrid;3000;2011
0028-3932;Neuropsychologia;Hybrid;3000;2011
0306-4522;Neuroscience;Hybrid;3000;2011
0149-7634;Neuroscience and Biobehavioral Reviews;Hybrid;3000;2011
0304-3940;Neuroscience Letters;Hybrid;3000;2011
1871-6784;New BIOTECHNOLOGY;Hybrid;3000;2011
1089-8603;Nitric Oxide;Hybrid;3000;2011
0168-583X;Nuclear Inst. and Methods in Physics Research, B;Hybrid;3000;2011
0899-9007;Nutrition;Hybrid;3000;2011
0939-4753;Nutrition, Metabolism and Cardiovascular Diseases;Hybrid;3000;2011
0161-6420;Ophthalmology;Hybrid;3000;2011
1566-1199;Organic Electronics;Hybrid;3000;2011
1063-4584;Osteoarthritis and Cartilage;Hybrid;3000;2011
1751-7222;Paediatrics and Child Health;Hybrid;3000;2011
0304-3959;Pain;Hybrid;3000;2011
0031-0182;Palaeogeography, Palaeoclimatology, Palaeoecology;Hybrid;3000;2011
0738-3991;Patient Education and Counseling;Hybrid;3000;2011
0191-8869;Personality and Individual Differences;Hybrid;3000;2011
0091-3057;Pharmacology, Biochemistry and Behavior;Hybrid;3000;2011
0167-2789;Physica D: Nonlinear Phenomena;Hybrid;3000;2011
0370-2693;Physics Letters B;Hybrid;3000;2011
0031-9384;Physiology and Behavior;Hybrid;3000;2011
0143-4004;Placenta;Hybrid;3000;2011
0981-9428;Plant Physiology and Biochemistry;Hybrid;3000;2011
0032-3861;Polymer;Hybrid;3000;2011
0032-5910;Powder Technology;Hybrid;3000;2011
2210-7789;Pregnancy Hypertension: An International Journal of Women's Cardiovascular Health;Hybrid;3000;2011
0091-7435;Preventive Medicine;Hybrid;3000;2011
0167-5877;Preventive Veterinary Medicine;Hybrid;3000;2011
0301-0082;Progress in Neurobiology;Hybrid;3000;2011
1350-9462;Progress in Retinal and Eye Research;Hybrid;3000;2011
1046-5928;Protein Expression and Purification;Hybrid;3000;2011
1434-4610;Protist;Hybrid;3000;2011
0165-1781;Psychiatry Research;Hybrid;3000;2011
0306-4530;Psychoneuroendocrinology;Hybrid;3000;2011
0033-3506;Public Health;Hybrid;3000;2011
1040-6182;Quaternary International;Hybrid;3000;2011
1040-6182;Quaternary Research;Hybrid;3000;2011
0033-5894;Radiotherapy and Oncology;Hybrid;3000;2011
0167-8140;Regulatory Toxicology and Pharmacology;Hybrid;3000;2011
1472-6483;Reproductive BioMedicine Online;Hybrid;3000;2011
0923-2508;Research in Microbiology;Hybrid;3000;2011
0300-9572;Resuscitation;Hybrid;3000;2011
0920-9964;Schizophrenia Research;Hybrid;3000;2011
0048-9697;Science of the Total Environment;Hybrid;3000;2011
1084-9521;Seminars in Cell and Developmental Biology;Hybrid;3000;2011
1044-5323;Seminars in Immunology;Hybrid;3000;2011
0277-9536;Social Science and Medicine;Hybrid;3000;2011
0167-2738;Solid State Ionics;Hybrid;3000;2011
1873-5061;Stem Cell Research;Hybrid;3000;2011
0969-2126;Structure;Hybrid;3000;2011
0257-8972;Surface and Coatings Technology;Hybrid;3000;2011
